ID,착과량(int)
TEST_0000,248.9086066292091
TEST_0001,744.7327604483719
TEST_0002,152.83907807264004
TEST_0003,443.7947743788035
TEST_0004,691.8419697173711
TEST_0005,292.58696796977426
TEST_0006,70.49886375503714
TEST_0007,17.297547088487363
TEST_0008,360.87903150960386
TEST_0009,226.25956496968647
TEST_0010,571.6079585874342
TEST_0011,737.1273265516501
TEST_0012,442.3080462704062
TEST_0013,374.5310700861016
TEST_0014,69.5604584822211
TEST_0015,150.4541171698093
TEST_0016,484.3764526109316
TEST_0017,417.63764744285766
TEST_0018,269.187867849165
TEST_0019,552.4524667035739
TEST_0020,248.04812568373276
TEST_0021,345.5995361358862
TEST_0022,448.49551215535945
TEST_0023,240.41669135631082
TEST_0024,155.4510740345461
TEST_0025,645.3903805428688
TEST_0026,171.7266369879855
TEST_0027,762.3665590553913
TEST_0028,640.8350589286647
TEST_0029,449.4261431150239
TEST_0030,33.9596014944925
TEST_0031,555.4405839222422
TEST_0032,657.0388803245781
TEST_0033,562.4050900470949
TEST_0034,554.0344688938616
TEST_0035,352.01815522549117
TEST_0036,236.17812048188688
TEST_0037,645.8589343292416
TEST_0038,29.793229630545238
TEST_0039,446.3586879912379
TEST_0040,381.0793984799324
TEST_0041,149.7246763493288
TEST_0042,739.3793649834096
TEST_0043,84.73160098111838
TEST_0044,606.1176499233858
TEST_0045,336.5281839756213
TEST_0046,735.2419630121976
TEST_0047,505.6274435654891
TEST_0048,356.59600841113024
TEST_0049,451.1134672254703
TEST_0050,548.130452074818
TEST_0051,639.4302726184676
TEST_0052,408.1093051594585
TEST_0053,447.13658042929774
TEST_0054,362.6020086919607
TEST_0055,161.58621595659682
TEST_0056,750.0205594138328
TEST_0057,539.6717670542745
TEST_0058,552.8630738288962
TEST_0059,544.0208152762581
TEST_0060,449.6981116433991
TEST_0061,44.74444572702502
TEST_0062,560.0053544954396
TEST_0063,340.35574399400525
TEST_0064,537.9225600978962
TEST_0065,342.1460204619403
TEST_0066,408.9408450812824
TEST_0067,445.24718483359794
TEST_0068,147.34067402576136
TEST_0069,675.0792850246851
TEST_0070,753.4316042133405
TEST_0071,750.3744537444575
TEST_0072,652.8204509551305
TEST_0073,257.25648124421326
TEST_0074,153.38021083400494
TEST_0075,249.70272352502334
TEST_0076,154.2990941484718
TEST_0077,668.4755918704
TEST_0078,763.5777258079529
TEST_0079,341.7646229162767
TEST_0080,255.159615652566
TEST_0081,50.48370478852028
TEST_0082,53.50813712462444
TEST_0083,655.1855070543409
TEST_0084,621.8440390286094
TEST_0085,521.5402171966432
TEST_0086,241.85771145389802
TEST_0087,338.058449634932
TEST_0088,39.53826200077972
TEST_0089,143.9698992227153
TEST_0090,46.79636635702834
TEST_0091,363.07113990936466
TEST_0092,536.7546597170344
TEST_0093,538.4236228179437
TEST_0094,545.3311394780973
TEST_0095,364.2111242176748
TEST_0096,244.77191679127475
TEST_0097,263.82413499749504
TEST_0098,218.6451763612943
TEST_0099,639.2101040545929
TEST_0100,688.7593123319032
TEST_0101,254.7359668276699
TEST_0102,442.20563849419244
TEST_0103,559.3075764445468
TEST_0104,216.82125853395
TEST_0105,748.9632974039291
TEST_0106,155.59938045145432
TEST_0107,66.12696487642809
TEST_0108,453.89153209409375
TEST_0109,248.20888710965713
TEST_0110,648.6470015293437
TEST_0111,272.8113422967651
TEST_0112,570.9248211214793
TEST_0113,448.24798759953336
TEST_0114,694.3500487293745
TEST_0115,147.08915692602486
TEST_0116,668.7129758902206
TEST_0117,646.7891355467175
TEST_0118,337.6701699790313
TEST_0119,465.2675335775163
TEST_0120,163.27339224267854
TEST_0121,450.7321149571397
TEST_0122,328.37978758788336
TEST_0123,547.5611976879067
TEST_0124,748.9751363213029
TEST_0125,549.1386757212598
TEST_0126,277.4455070960832
TEST_0127,561.4932535573591
TEST_0128,540.8349212067361
TEST_0129,356.8106847565354
TEST_0130,43.128143592129724
TEST_0131,240.62618425117722
TEST_0132,467.2635532627052
TEST_0133,321.5876268210282
