ID,착과량(int)
TEST_0000,248.09110756721682
TEST_0001,750.9074087790844
TEST_0002,151.34957789177022
TEST_0003,443.6629069283219
TEST_0004,717.8258635241122
TEST_0005,324.370556827714
TEST_0006,136.40318541040918
TEST_0007,27.633562738059
TEST_0008,367.0219297307277
TEST_0009,246.99952102170968
TEST_0010,576.0458675030146
TEST_0011,751.4312655747451
TEST_0012,452.0356159145606
TEST_0013,447.5056076412273
TEST_0014,149.66862004060962
TEST_0015,139.64204762120852
TEST_0016,465.4886190956244
TEST_0017,437.45706782642355
TEST_0018,248.49711732248906
TEST_0019,593.1575873322391
TEST_0020,248.39278313646088
TEST_0021,348.0566092305483
TEST_0022,447.0937978845049
TEST_0023,251.7680119618313
TEST_0024,209.07452905044406
TEST_0025,647.2390692410335
TEST_0026,180.571470896808
TEST_0027,750.3551864378505
TEST_0028,646.359167947765
TEST_0029,453.08173077075554
TEST_0030,30.97425938673951
TEST_0031,595.7230153662939
TEST_0032,664.5554936275905
TEST_0033,562.4959176990693
TEST_0034,557.2750151217913
TEST_0035,360.13421641518005
TEST_0036,251.37418237648197
TEST_0037,664.1166041752903
TEST_0038,20.74998894072537
TEST_0039,451.0753094972489
TEST_0040,444.30434534252817
TEST_0041,158.26995547922417
TEST_0042,741.7958099106286
TEST_0043,135.64768763875327
TEST_0044,609.3152183507798
TEST_0045,350.6628479696875
TEST_0046,750.1405079126339
TEST_0047,468.56169108332904
TEST_0048,362.5466980158232
TEST_0049,460.79284086044896
TEST_0050,544.5138846498812
TEST_0051,667.1332958879335
TEST_0052,446.69969666775603
TEST_0053,451.60368031045704
TEST_0054,432.076298476202
TEST_0055,233.13290623006506
TEST_0056,751.3978418406456
TEST_0057,548.0576230030102
TEST_0058,575.0822387662396
TEST_0059,552.2323853353893
TEST_0060,442.6511874274699
TEST_0061,82.0311334761933
TEST_0062,562.0784428817894
TEST_0063,365.27606837490174
TEST_0064,527.9944111447834
TEST_0065,357.1291242777007
TEST_0066,449.44979551339355
TEST_0067,449.41094071918434
TEST_0068,171.39096448889052
TEST_0069,713.5366265492536
TEST_0070,757.5739021224198
