ID,착과량(int)
TEST_0000,242.37580056147138
TEST_0001,752.9852938465141
TEST_0002,149.7284324307137
TEST_0003,445.0528346603807
TEST_0004,689.1171228707927
TEST_0005,281.1724827692991
TEST_0006,87.90694313009375
TEST_0007,26.328363573235816
TEST_0008,355.7553678746275
TEST_0009,242.76983891908438
TEST_0010,575.204127126991
TEST_0011,752.8659439573611
TEST_0012,447.005186938571
TEST_0013,391.9152112866518
TEST_0014,55.00862968871023
TEST_0015,136.83359759866633
TEST_0016,468.4845570205234
TEST_0017,400.51864578118483
TEST_0018,244.51088550520763
TEST_0019,579.181326029015
TEST_0020,247.42035118709427
TEST_0021,353.1490460995634
TEST_0022,448.96282990945446
TEST_0023,255.11487310647237
TEST_0024,153.5496018367313
TEST_0025,643.5553870461238
TEST_0026,166.97684741681698
TEST_0027,752.2059497386081
TEST_0028,633.2660743529653
TEST_0029,456.84951064994937
TEST_0030,30.394174605921872
TEST_0031,589.2292327083705
TEST_0032,651.3845294114998
TEST_0033,552.1413926120211
TEST_0034,556.840443671299
TEST_0035,349.0796694885048
TEST_0036,252.70602931273598
TEST_0037,657.1585146779057
TEST_0038,19.46968102421224
TEST_0039,448.76275479800125
TEST_0040,388.51481799984504
TEST_0041,153.29117340509546
TEST_0042,746.6909487581719
TEST_0043,85.15953096617795
TEST_0044,592.145646242818
TEST_0045,341.2646674708944
TEST_0046,750.164342712232
TEST_0047,473.7803168772387
TEST_0048,350.64255417526834
TEST_0049,455.9883184791974
TEST_0050,543.3272504075227
TEST_0051,642.5731419454233
TEST_0052,410.74818717984414
TEST_0053,452.2563211380585
TEST_0054,376.5347605476275
TEST_0055,161.22320293888947
TEST_0056,747.3525976439375
TEST_0057,540.4667858159359
TEST_0058,565.0550117724846
TEST_0059,542.86070486732
TEST_0060,443.0225762966778
TEST_0061,54.799588778875815
TEST_0062,553.9201996108314
TEST_0063,350.2182376023888
TEST_0064,521.8726481724091
TEST_0065,340.0529573368823
TEST_0066,454.06167767991417
TEST_0067,452.2978328093151
TEST_0068,146.8188459702677
TEST_0069,679.9179657885522
TEST_0070,767.7092099894267
TEST_0071,744.0496456325196
TEST_0072,648.4574158596951
TEST_0073,250.5120022197954
TEST_0074,155.34092729657004
TEST_0075,248.9711342954572
TEST_0076,153.65626028644118
TEST_0077,645.5117861859082
TEST_0078,752.4176677619698
TEST_0079,345.42712852793744
TEST_0080,259.8183696481083
TEST_0081,45.08699176177868
TEST_0082,54.65709586147687
TEST_0083,646.7008706708251
TEST_0084,621.14774574547
TEST_0085,493.70653779481466
TEST_0086,244.2793053542193
TEST_0087,346.896860665499
TEST_0088,60.241889418421906
TEST_0089,142.15460362165618
TEST_0090,42.00706679148467
TEST_0091,382.10240289004827
TEST_0092,538.6325223837692
TEST_0093,541.3374520144581
TEST_0094,536.8087320958342
TEST_0095,351.93420496058343
TEST_0096,248.46449461606474
TEST_0097,245.6257327501648
TEST_0098,242.4259373543403
TEST_0099,630.5827646895651
TEST_0100,710.8970463356262
TEST_0101,258.50742818390376
TEST_0102,443.9462419794977
TEST_0103,550.8889340621076
TEST_0104,244.64800792931206
TEST_0105,755.4090440261551
TEST_0106,153.1311518863521
TEST_0107,56.57700765123436
TEST_0108,449.7887812238873
TEST_0109,245.77993055182804
TEST_0110,651.2087184768834
TEST_0111,329.7518192038558
TEST_0112,573.6290287185382
TEST_0113,446.9387017887031
TEST_0114,693.4303771587042
TEST_0115,153.99092867450642
TEST_0116,658.0672425975598
TEST_0117,651.6163826420872
TEST_0118,342.704402967015
TEST_0119,471.73998808607706
TEST_0120,155.53023862761927
TEST_0121,452.1839937281933
TEST_0122,331.4630441870826
TEST_0123,551.3912331073401
TEST_0124,754.4366070225161
TEST_0125,553.857996742572
TEST_0126,285.8073777533892
TEST_0127,556.4542833247983
TEST_0128,541.8689483272658
TEST_0129,353.3610696127092
TEST_0130,49.9864281385414
TEST_0131,243.16087219765916
TEST_0132,471.154995683685
TEST_0133,346.988673102793
TEST_0134,121.4811551299079
TEST_0135,248.24389075937512
